"","SentenceID","Word","Region","deletion_rate","Surprisal","Label","critical_word","Sentence","Condition"
"1385",112,"came",14,0.9,8.60775,"exp.d.28","came","The belief that the businessman who the sponsor who provided funding backed fired the employee came as a disappointment.","d"
"1386",113,"shocked",14,0.1,9.58475,"exp.d.29","shocked","The conjecture that the thief who the detective who investigated crimes caught robbed the woman shocked her family.","d"
"1387",113,"shocked",14,0.15,9.625,"exp.d.29","shocked","The conjecture that the thief who the detective who investigated crimes caught robbed the woman shocked her family.","d"
"1388",113,"shocked",14,0.2,9.63963333333333,"exp.d.29","shocked","The conjecture that the thief who the detective who investigated crimes caught robbed the woman shocked her family.","d"
"1389",113,"shocked",14,0.3,9.59246875,"exp.d.29","shocked","The conjecture that the thief who the detective who investigated crimes caught robbed the woman shocked her family.","d"
"1390",113,"shocked",14,0.4,9.994375,"exp.d.29","shocked","The conjecture that the thief who the detective who investigated crimes caught robbed the woman shocked her family.","d"
"1391",113,"shocked",14,0.5,10.4223571428571,"exp.d.29","shocked","The conjecture that the thief who the detective who investigated crimes caught robbed the woman shocked her family.","d"
"1392",113,"shocked",14,0.6,10.400625,"exp.d.29","shocked","The conjecture that the thief who the detective who investigated crimes caught robbed the woman shocked her family.","d"
"1393",113,"shocked",14,0.65,10.3085,"exp.d.29","shocked","The conjecture that the thief who the detective who investigated crimes caught robbed the woman shocked her family.","d"
"1394",113,"shocked",14,0.7,10.311375,"exp.d.29","shocked","The conjecture that the thief who the detective who investigated crimes caught robbed the woman shocked her family.","d"
"1395",113,"shocked",14,0.75,9.83,"exp.d.29","shocked","The conjecture that the thief who the detective who investigated crimes caught robbed the woman shocked her family.","d"
"1396",113,"shocked",14,0.8,9.57025,"exp.d.29","shocked","The conjecture that the thief who the detective who investigated crimes caught robbed the woman shocked her family.","d"
"1397",113,"shocked",14,0.9,11.533,"exp.d.29","shocked","The conjecture that the thief who the detective who investigated crimes caught robbed the woman shocked her family.","d"
"1398",114,"shocked",7,0.1,10.125375,"exp.b.29","shocked","The conjecture that the thief robbed the woman shocked her family.","b"
"1399",114,"shocked",7,0.15,10.117,"exp.b.29","shocked","The conjecture that the thief robbed the woman shocked her family.","b"
"1400",114,"shocked",7,0.2,10.0438333333333,"exp.b.29","shocked","The conjecture that the thief robbed the woman shocked her family.","b"
"1401",114,"shocked",7,0.3,10.09640625,"exp.b.29","shocked","The conjecture that the thief robbed the woman shocked her family.","b"
"1402",114,"shocked",7,0.4,10.141375,"exp.b.29","shocked","The conjecture that the thief robbed the woman shocked her family.","b"
"1403",114,"shocked",7,0.5,10.1710714285714,"exp.b.29","shocked","The conjecture that the thief robbed the woman shocked her family.","b"
"1404",114,"shocked",7,0.6,10.160125,"exp.b.29","shocked","The conjecture that the thief robbed the woman shocked her family.","b"
"1405",114,"shocked",7,0.65,10.367,"exp.b.29","shocked","The conjecture that the thief robbed the woman shocked her family.","b"
"1406",114,"shocked",7,0.7,10.3985625,"exp.b.29","shocked","The conjecture that the thief robbed the woman shocked her family.","b"
"1407",114,"shocked",7,0.75,11.1195,"exp.b.29","shocked","The conjecture that the thief robbed the woman shocked her family.","b"
"1408",114,"shocked",7,0.8,11.0054166666667,"exp.b.29","shocked","The conjecture that the thief robbed the woman shocked her family.","b"
"1409",114,"shocked",7,0.9,11.209,"exp.b.29","shocked","The conjecture that the thief robbed the woman shocked her family.","b"
"1410",115,"shocked",1,0.1,12.619125,"exp.a.29","shocked","The conjecture shocked her family.","a"
"1411",115,"shocked",1,0.15,12.619,"exp.a.29","shocked","The conjecture shocked her family.","a"
"1412",115,"shocked",1,0.2,12.619,"exp.a.29","shocked","The conjecture shocked her family.","a"
"1413",115,"shocked",1,0.3,12.619,"exp.a.29","shocked","The conjecture shocked her family.","a"
"1414",115,"shocked",1,0.4,12.619125,"exp.a.29","shocked","The conjecture shocked her family.","a"
"1415",115,"shocked",1,0.5,12.6185714285714,"exp.a.29","shocked","The conjecture shocked her family.","a"
"1416",115,"shocked",1,0.6,12.619,"exp.a.29","shocked","The conjecture shocked her family.","a"
"1417",115,"shocked",1,0.65,12.619,"exp.a.29","shocked","The conjecture shocked her family.","a"
"1418",115,"shocked",1,0.7,12.619,"exp.a.29","shocked","The conjecture shocked her family.","a"
"1419",115,"shocked",1,0.75,12.619,"exp.a.29","shocked","The conjecture shocked her family.","a"
"1420",115,"shocked",1,0.8,12.6039166666667,"exp.a.29","shocked","The conjecture shocked her family.","a"
"1421",115,"shocked",1,0.9,12.619,"exp.a.29","shocked","The conjecture shocked her family.","a"
"1422",116,"shocked",11,0.1,10.08025,"exp.c.29","shocked","The conjecture that the thief who the detective caught robbed the woman shocked her family.","c"
"1423",116,"shocked",11,0.15,10.309,"exp.c.29","shocked","The conjecture that the thief who the detective caught robbed the woman shocked her family.","c"
"1424",116,"shocked",11,0.2,10.1114666666667,"exp.c.29","shocked","The conjecture that the thief who the detective caught robbed the woman shocked her family.","c"
"1425",116,"shocked",11,0.3,10.1579375,"exp.c.29","shocked","The conjecture that the thief who the detective caught robbed the woman shocked her family.","c"
"1426",116,"shocked",11,0.4,10.08203125,"exp.c.29","shocked","The conjecture that the thief who the detective caught robbed the woman shocked her family.","c"
"1427",116,"shocked",11,0.5,10.2573571428571,"exp.c.29","shocked","The conjecture that the thief who the detective caught robbed the woman shocked her family.","c"
"1428",116,"shocked",11,0.6,10.200375,"exp.c.29","shocked","The conjecture that the thief who the detective caught robbed the woman shocked her family.","c"
"1429",116,"shocked",11,0.65,10.8895,"exp.c.29","shocked","The conjecture that the thief who the detective caught robbed the woman shocked her family.","c"
"1430",116,"shocked",11,0.7,10.611375,"exp.c.29","shocked","The conjecture that the thief who the detective caught robbed the woman shocked her family.","c"
"1431",116,"shocked",11,0.75,10.8175,"exp.c.29","shocked","The conjecture that the thief who the detective caught robbed the woman shocked her family.","c"
"1432",116,"shocked",11,0.8,10.53675,"exp.c.29","shocked","The conjecture that the thief who the detective caught robbed the woman shocked her family.","c"
"1433",116,"shocked",11,0.9,11.1645,"exp.c.29","shocked","The conjecture that the thief who the detective caught robbed the woman shocked her family.","c"
"1434",117,"seemed",11,0.1,7.66925,"exp.c.30","seemed","The accusation that the criminal who the stranger distracted abducted the officer seemed concerning.","c"
"1435",117,"seemed",11,0.15,7.7365,"exp.c.30","seemed","The accusation that the criminal who the stranger distracted abducted the officer seemed concerning.","c"
"1436",117,"seemed",11,0.2,7.85556666666667,"exp.c.30","seemed","The accusation that the criminal who the stranger distracted abducted the officer seemed concerning.","c"
"1437",117,"seemed",11,0.3,8.00946875,"exp.c.30","seemed","The accusation that the criminal who the stranger distracted abducted the officer seemed concerning.","c"
"1438",117,"seemed",11,0.4,8.33921875,"exp.c.30","seemed","The accusation that the criminal who the stranger distracted abducted the officer seemed concerning.","c"
"1439",117,"seemed",11,0.5,8.12235714285714,"exp.c.30","seemed","The accusation that the criminal who the stranger distracted abducted the officer seemed concerning.","c"
"1440",117,"seemed",11,0.6,8.65075,"exp.c.30","seemed","The accusation that the criminal who the stranger distracted abducted the officer seemed concerning.","c"
"1441",117,"seemed",11,0.65,10.089,"exp.c.30","seemed","The accusation that the criminal who the stranger distracted abducted the officer seemed concerning.","c"
"1442",117,"seemed",11,0.7,10.5455625,"exp.c.30","seemed","The accusation that the criminal who the stranger distracted abducted the officer seemed concerning.","c"
"1443",117,"seemed",11,0.75,11.52675,"exp.c.30","seemed","The accusation that the criminal who the stranger distracted abducted the officer seemed concerning.","c"
"1444",117,"seemed",11,0.8,11.3799166666667,"exp.c.30","seemed","The accusation that the criminal who the stranger distracted abducted the officer seemed concerning.","c"
"1445",117,"seemed",11,0.9,9.54075,"exp.c.30","seemed","The accusation that the criminal who the stranger distracted abducted the officer seemed concerning.","c"
"1446",118,"seemed",7,0.1,7.482625,"exp.b.30","seemed","The accusation that the criminal abducted the officer seemed concerning.","b"
"1447",118,"seemed",7,0.15,7.501,"exp.b.30","seemed","The accusation that the criminal abducted the officer seemed concerning.","b"
"1448",118,"seemed",7,0.2,7.4455,"exp.b.30","seemed","The accusation that the criminal abducted the officer seemed concerning.","b"
"1449",118,"seemed",7,0.3,7.5343125,"exp.b.30","seemed","The accusation that the criminal abducted the officer seemed concerning.","b"
"1450",118,"seemed",7,0.4,7.59809375,"exp.b.30","seemed","The accusation that the criminal abducted the officer seemed concerning.","b"
"1451",118,"seemed",7,0.5,7.56892857142857,"exp.b.30","seemed","The accusation that the criminal abducted the officer seemed concerning.","b"
"1452",118,"seemed",7,0.6,7.528125,"exp.b.30","seemed","The accusation that the criminal abducted the officer seemed concerning.","b"
"1453",118,"seemed",7,0.65,7.6475,"exp.b.30","seemed","The accusation that the criminal abducted the officer seemed concerning.","b"
"1454",118,"seemed",7,0.7,9.019,"exp.b.30","seemed","The accusation that the criminal abducted the officer seemed concerning.","b"
"1455",118,"seemed",7,0.75,9.7415,"exp.b.30","seemed","The accusation that the criminal abducted the officer seemed concerning.","b"
"1456",118,"seemed",7,0.8,11.6711666666667,"exp.b.30","seemed","The accusation that the criminal abducted the officer seemed concerning.","b"
"1457",118,"seemed",7,0.9,10.1185,"exp.b.30","seemed","The accusation that the criminal abducted the officer seemed concerning.","b"
"1458",119,"seemed",14,0.1,7.585,"exp.d.30","seemed","The accusation that the criminal who the stranger who caused chaos distracted abducted the officer seemed concerning.","d"
"1459",119,"seemed",14,0.15,7.5405,"exp.d.30","seemed","The accusation that the criminal who the stranger who caused chaos distracted abducted the officer seemed concerning.","d"
"1460",119,"seemed",14,0.2,8.4999,"exp.d.30","seemed","The accusation that the criminal who the stranger who caused chaos distracted abducted the officer seemed concerning.","d"
"1461",119,"seemed",14,0.3,8.9421875,"exp.d.30","seemed","The accusation that the criminal who the stranger who caused chaos distracted abducted the officer seemed concerning.","d"
"1462",119,"seemed",14,0.4,9.90721875,"exp.d.30","seemed","The accusation that the criminal who the stranger who caused chaos distracted abducted the officer seemed concerning.","d"
"1463",119,"seemed",14,0.5,11.0577857142857,"exp.d.30","seemed","The accusation that the criminal who the stranger who caused chaos distracted abducted the officer seemed concerning.","d"
"1464",119,"seemed",14,0.6,11.258375,"exp.d.30","seemed","The accusation that the criminal who the stranger who caused chaos distracted abducted the officer seemed concerning.","d"
"1465",119,"seemed",14,0.65,11.5705,"exp.d.30","seemed","The accusation that the criminal who the stranger who caused chaos distracted abducted the officer seemed concerning.","d"
"1466",119,"seemed",14,0.7,11.191,"exp.d.30","seemed","The accusation that the criminal who the stranger who caused chaos distracted abducted the officer seemed concerning.","d"
"1467",119,"seemed",14,0.75,11.04025,"exp.d.30","seemed","The accusation that the criminal who the stranger who caused chaos distracted abducted the officer seemed concerning.","d"
"1468",119,"seemed",14,0.8,10.4990833333333,"exp.d.30","seemed","The accusation that the criminal who the stranger who caused chaos distracted abducted the officer seemed concerning.","d"
